timestamp,predicted_value,lower_limit_of_prediction,upper_limit_of_prediction,latency_ms,request_count,bandwidth_mbps,throughput_MBps,latency_explanation
2024-01-03 23:55:00,98.56737967662632,11.761311852945177,182.5656359642592,146.29,6827.0,83.05,3.0,Normal latency
2024-01-04 00:00:00,96.12942011243956,10.635703957781333,183.3566467561336,62.43,3756.0,149.65,13.65,Normal latency
2024-01-04 00:05:00,93.75967361793047,4.054684194662171,179.8291865533576,47.33,1710.0,184.81,18.78,Normal latency
2024-01-04 00:10:00,91.4585809507562,7.683851841469755,174.73110442695793,48.84,1626.0,195.95,21.69,Normal latency
2024-01-04 00:15:00,89.22613848643891,7.039202764506589,176.72879305534522,39.28,1250.0,200.0,21.1,Normal latency
2024-01-04 00:20:00,87.06193340791685,-5.315848157696746,169.1103909429517,42.03,1091.0,200.0,21.87,Normal latency
2024-01-04 00:25:00,84.96518168209315,-5.171407226826631,169.42618453692302,51.58,2350.0,200.0,19.51,Normal latency
2024-01-04 00:30:00,82.93476839992172,-3.68355304577407,166.91464054992952,50.05,2050.0,200.0,22.91,Normal latency
2024-01-04 00:35:00,80.96929015009228,-2.1833939634799657,168.7143453782088,39.48,1384.0,200.0,22.13,Normal latency
2024-01-04 00:40:00,79.067098929373,-5.881527752389,168.0937888338663,46.11,2766.0,200.0,20.51,Normal latency
2024-01-04 00:45:00,77.22634720866003,-11.194268980378796,162.56325324920093,60.87,2426.0,194.96,15.4,Normal latency
2024-01-04 00:50:00,75.44503372304143,-14.47301182940102,162.79165145483088,47.91,1562.0,165.85,14.4,Normal latency
2024-01-04 00:55:00,73.72104952440928,-11.50275990889681,163.9914298997637,44.48,1018.0,169.38,15.48,Normal latency
2024-01-04 01:00:00,72.05222388316106,-18.309198950443363,163.21316104396146,58.23,3136.0,147.16,6.32,Normal latency
2024-01-04 01:05:00,70.43636960071487,-12.383398247687117,159.7031627938608,53.3,1754.0,157.46,12.02,Normal latency
2024-01-04 01:10:00,68.87132730885061,-14.339990724671676,153.68365216572766,50.37,2590.0,186.56,10.6,Normal latency
2024-01-04 01:15:00,67.35500834815312,-22.01743959848229,156.22328939419577,47.41,2263.0,200.0,9.49,Normal latency
2024-01-04 01:20:00,65.88543582789967,-22.69348694385297,151.77169089256023,47.99,2732.0,188.27,10.54,Normal latency
2024-01-04 01:25:00,64.46078349180974,-23.13475204400826,149.89025178609282,60.65,1875.0,200.0,11.23,Normal latency
2024-01-04 01:30:00,63.079412023608086,-24.7897398984324,144.21038751596566,39.01,1283.0,200.0,10.96,Normal latency
2024-01-04 01:35:00,61.73990247039406,-21.47848400898332,148.80548933870762,45.83,2128.0,200.0,13.7,Normal latency
2024-01-04 01:40:00,60.44108647263065,-35.10172906671214,134.86189086506164,37.25,1179.0,200.0,13.06,Normal latency
2024-01-04 01:45:00,59.18207301924224,-26.67782899598417,149.5490105895669,49.33,1319.0,170.77,7.95,Normal latency
2024-01-04 01:50:00,57.96227149666404,-28.11027466984531,142.67962863559663,59.96,2870.0,180.56,7.59,Normal latency
2024-01-04 01:55:00,56.78141080223031,-25.291551023428013,149.31513898999694,49.91,1388.0,185.86,8.8,Normal latency
2024-01-04 02:00:00,55.63955435077393,-23.942131549817432,141.60597724214637,59.87,1753.0,122.8,5.77,Normal latency
2024-01-04 02:05:00,54.53711085072909,-28.20831645372143,138.20344239699105,53.71,2266.0,108.05,4.69,Normal latency
2024-01-04 02:10:00,53.47484071865964,-37.56124318693156,134.73332650239726,37.97,1068.0,180.62,16.85,Normal latency
2024-01-04 02:15:00,52.453858093882346,-36.35465908446322,144.31902285369014,50.79,1446.0,172.54,12.97,Normal latency
2024-01-04 02:20:00,51.4756284029437,-33.852458654999005,132.63045024808096,42.12,1688.0,177.99,15.53,Normal latency
2024-01-04 02:25:00,50.54196152599017,-32.74428986959487,134.80148606025088,50.41,1941.0,200.0,17.05,Normal latency
2024-01-04 02:30:00,49.6550005790565,-37.94348306808651,133.6529234819238,42.39,2185.0,200.0,15.28,Normal latency
2024-01-04 02:35:00,48.81720642880951,-35.51439938676688,133.95209753006424,40.61,1936.0,200.0,18.32,Normal latency
2024-01-04 02:40:00,48.03133806065343,-42.54129643584991,138.3947066314478,53.72,1395.0,185.5,17.21,Normal latency
2024-01-04 02:45:00,47.300428973938665,-40.65445714130329,132.02525632072172,53.77,1927.0,183.77,15.34,Normal latency
2024-01-04 02:50:00,46.62775979864588,-36.98440133009557,132.09304396589263,57.16,1844.0,195.18,13.29,Normal latency
2024-01-04 02:55:00,46.01682738131494,-43.80616708021014,140.05587919600993,53.62,2296.0,173.44,17.28,Normal latency
2024-01-04 03:00:00,45.47131059574897,-46.25662640228904,127.4198794565804,51.37,1882.0,126.39,13.51,Normal latency
2024-01-04 03:05:00,44.9950331871091,-37.71238517830655,128.41166457950135,54.54,1251.0,155.7,12.68,Normal latency
2024-01-04 03:10:00,44.59192397013205,-42.4184938539096,135.84141422425338,51.15,953.0,143.03,16.67,Normal latency
2024-01-04 03:15:00,44.2659747323706,-37.91775502040826,132.49677885914014,46.44,1301.0,191.47,18.04,Normal latency
2024-01-04 03:20:00,44.02119621518831,-45.62101761448952,131.3615928916811,111.2,4698.0,98.26,4.53,Normal latency
2024-01-04 03:25:00,43.861572561235455,-47.68520490559375,129.91364686638158,48.39,2709.0,197.52,15.71,Normal latency
2024-01-04 03:30:00,43.79101463809239,-42.735294855317896,129.06939782843884,46.33,2418.0,200.0,19.68,Normal latency
2024-01-04 03:35:00,43.81331264681895,-43.15584974078841,125.56015015184782,62.16,3923.0,200.0,10.6,Normal latency
2024-01-04 03:40:00,43.93208846433324,-49.559583916037006,135.33503103205783,50.56,2569.0,200.0,10.61,Normal latency
2024-01-04 03:45:00,44.15074811536602,-46.974352524667786,129.04258250071405,47.92,1616.0,200.0,13.83,Normal latency
2024-01-04 03:50:00,44.47243485227103,-53.32284102833137,128.4196494848888,60.55,1821.0,198.5,8.83,Normal latency
2024-01-04 03:55:00,44.89998323507435,-48.02324446739056,128.58391970229425,59.99,2384.0,159.02,4.65,Normal latency
2024-01-04 04:00:00,45.43587466405818,-42.45791493343425,136.5491397975195,46.01,2009.0,190.31,11.53,Normal latency
2024-01-04 04:05:00,46.08219477097907,-39.76207030415812,128.5631551706552,40.54,1244.0,200.0,13.71,Normal latency
2024-01-04 04:10:00,46.84059307603263,-34.73848907740919,132.13895367740656,51.16,1834.0,155.59,5.76,Normal latency
2024-01-04 04:15:00,47.71224530794914,-41.106338472206616,130.0552549668257,59.52,966.0,150.82,3.65,Normal latency
2024-01-04 04:20:00,48.6978187346078,-46.05182023877002,133.8765253750754,53.49,2045.0,185.55,9.46,Normal latency
2024-01-04 04:25:00,49.79744088749837,-33.3986535787213,130.50960804279373,77.69,3869.0,200.0,4.9,Normal latency
2024-01-04 04:30:00,51.01067196207232,-34.06006459844632,132.2019589094461,57.36,2045.0,177.6,7.17,Normal latency
2024-01-04 04:35:00,52.33648123332841,-30.99381127968767,144.17652941218958,54.09,1058.0,200.0,11.51,Normal latency
2024-01-04 04:40:00,53.77322770110345,-35.13564168829777,146.7429129779371,35.35,1225.0,200.0,16.64,Normal latency
2024-01-04 04:45:00,55.31864525082629,-29.60173497096993,143.7296327292723,58.41,1839.0,200.0,8.07,Normal latency
2024-01-04 04:50:00,56.96983247378128,-30.414950203365127,142.98766743308656,196.84,4828.0,49.32,3.0,Normal latency
2024-01-04 04:55:00,58.72324734606784,-29.948032319853592,151.6662557504959,37.07,1935.0,200.0,17.89,Normal latency
2024-01-04 05:00:00,60.57470688157629,-25.98738282369568,145.922496732537,57.78,2989.0,185.23,14.38,Normal latency
2024-01-04 05:05:00,62.51939180874509,-20.88784379915619,154.23587836062117,58.06,1851.0,164.92,12.8,Normal latency
2024-01-04 05:10:00,64.55185636672053,-27.90546390526529,147.4366139781079,44.29,1504.0,177.77,17.13,Normal latency
2024-01-04 05:15:00,66.66604318074526,-18.67720022254313,152.99900149717715,47.48,2608.0,161.46,12.24,Normal latency
2024-01-04 05:20:00,68.85530320387153,-14.283710340060482,155.869248968218,71.67,3091.0,146.34,12.64,Normal latency
2024-01-04 05:25:00,71.11242061524123,-18.02994961760164,158.21512813478506,57.54,1158.0,197.94,15.5,Normal latency
2024-01-04 05:30:00,73.42964259571826,-11.71421340482078,164.8887208303733,45.42,2565.0,200.0,20.33,Normal latency
2024-01-04 05:35:00,75.79871377832583,-13.493989121626182,159.9036791476291,55.54,2498.0,189.0,19.67,Normal latency
2024-01-04 05:40:00,78.21091520428028,-8.848793005772588,160.84495693003308,55.67,1421.0,200.0,18.29,Normal latency
2024-01-04 05:45:00,80.65710754238063,-8.165133206898728,167.899912648009,43.72,1895.0,200.0,19.87,Normal latency
2024-01-04 05:50:00,83.12777826702325,-6.871647607085536,167.4046277241772,25.47,1067.0,200.0,22.56,Normal latency
2024-01-04 05:55:00,85.6130925523032,-4.264886229295051,169.42131800433572,32.99,933.0,200.0,23.5,Normal latency
2024-01-04 06:00:00,88.1029474746158,-3.6427194886836856,167.77004605271063,67.85,2553.0,153.43,15.48,Normal latency
2024-01-04 06:05:00,90.5870292087018,10.40595929187531,171.74611975894393,119.32,5049.0,50.08,3.17,Normal latency
2024-01-04 06:10:00,93.05487279240484,1.4929166185965073,182.454000011008,41.89,2060.0,184.3,15.13,Normal latency
2024-01-04 06:15:00,95.4959240630144,9.929155585803422,178.84677680916326,92.26,3884.0,102.16,3.0,Normal latency
2024-01-04 06:20:00,97.89960330099228,7.282819736445641,187.72105257451,87.31,2819.0,112.65,5.95,Normal latency
2024-01-04 06:25:00,100.25537015268148,12.870991375506112,184.92440559132248,94.24,4553.0,116.03,3.0,Normal latency
2024-01-04 06:30:00,102.55278936253627,18.073403461459872,185.89718080581025,118.9,6866.0,92.76,3.0,Normal latency
2024-01-04 06:35:00,104.78159679087103,18.950240062716137,192.7160173232816,97.43,3306.0,168.86,3.0,Normal latency
2024-01-04 06:40:00,106.93176529811748,20.23213991501472,196.04438075125324,76.17,3174.0,197.14,5.81,Normal latency
2024-01-04 06:45:00,108.9935699549064,23.30279707803925,200.6479442226645,78.66,1777.0,171.67,3.0,Normal latency
2024-01-04 06:50:00,110.95765214726664,27.36152580208368,197.63967591174168,294.87,15982.0,56.0,31.0,"The latency is high (294.87ms) likely because the request count is high (15982.0 > mean + 1.5*std dev), the throughput is high (31.0 MBps)."
2024-01-04 06:55:00,112.8150819207187,30.28517358021524,201.6364596196911,90.66,4001.0,178.84,3.0,Normal latency
2024-01-04 07:00:00,114.55741841203628,28.024622994371963,207.3761983321004,104.01,5034.0,134.7,3.0,Normal latency
2024-01-04 07:05:00,116.1767675894302,33.90714079230846,197.3628824652444,658.23,21320.0,65.0,32.0,"The latency is high (658.23ms) because the request count is high (21320.0) and the throughput is high (32.0 MBps)."
2024-01-04 07:10:00,117.66583700644756,36.81835203735922,202.6300784763185,115.79,3529.0,77.88,3.0,Normal latency
2024-01-04 07:15:00,119.01798712387588,34.496939772386575,205.44315901787752,91.59,3654.0,85.41,3.0,Normal latency
2024-01-04 07:20:00,120.22727875862118,37.008435180669366,208.0225809958368,135.26,4548.0,52.09,3.0,Normal latency
2024-01-04 07:25:00,121.28851632942708,28.994771198601192,210.875059269548,78.4,3366.0,143.12,5.86,Normal latency
2024-01-04 07:30:00,122.19728650342792,36.55974398577889,209.00638740516808,1230.26,26578.0,30.0,10.0,"The latency is high (1230.26ms) likely because the request count is high (26578.0 requests), the bandwidth is low (30.0 Mbps)."
2024-01-04 07:35:00,122.94999195050596,36.10767345859988,210.1727466507813,136.02,6664.0,79.45,3.0,Normal latency
2024-01-04 07:40:00,123.54387990757832,43.64288552813109,215.6019703243113,77.58,3012.0,194.2,8.59,Normal latency
2024-01-04 07:45:00,123.97706530782445,33.60771479682382,211.40386038709968,67.64,2551.0,200.0,10.48,Normal latency
2024-01-04 07:50:00,124.24854826355508,36.13370847857173,211.74467229628883,51.56,2990.0,200.0,16.8,Normal latency
2024-01-04 07:55:00,124.35822573153868,35.29793385758803,209.1740870130456,131.54,7327.0,127.89,3.0,Normal latency
2024-01-04 08:00:00,124.30689723710516,43.42403155443925,210.1473450398425,85.13,2665.0,139.22,7.63,Normal latency
2024-01-04 08:05:00,124.09626456211733,36.06344346657247,204.50924059906507,103.88,4060.0,115.19,8.98,Normal latency
2024-01-04 08:10:00,123.7289253682869,38.713586715735374,211.08104751283847,75.02,2906.0,138.49,10.21,Normal latency
2024-01-04 08:15:00,123.20836075006852,33.14070805503183,213.1768526320567,91.49,2733.0,93.34,4.94,Normal latency
2024-01-04 08:20:00,122.5389167655452,33.74197941391257,211.41416642470685,120.31,4519.0,63.77,3.0,Normal latency
2024-01-04 08:25:00,121.72578004575723,26.261965576317028,205.97919097447416,104.82,4460.0,118.14,8.03,Normal latency
2024-01-04 08:30:00,120.7749476078628,38.31870905976786,211.5949134543473,148.07,5572.0,40.0,3.0,Normal latency
2024-01-04 08:35:00,119.69319105985836,40.24101804174111,206.73851801757448,106.97,4740.0,145.61,4.02,Normal latency
2024-01-04 08:40:00,118.48801541701262,34.880285850726246,203.79518463136884,97.93,4402.0,146.91,5.38,Normal latency
2024-01-04 08:45:00,117.16761278607837,27.97492839978442,204.4463998359688,77.96,2876.0,177.03,10.69,Normal latency
2024-01-04 08:50:00,115.74081123281726,30.91453121541716,201.52525583690672,93.73,4377.0,192.6,8.39,Normal latency
2024-01-04 08:55:00,114.21701915591132,29.130170739959983,202.9103273355177,99.8,4005.0,146.46,3.0,Normal latency
2024-01-04 09:00:00,112.6061655480351,23.118025453426007,202.9495487881427,85.86,7416.0,187.44,6.34,Normal latency
2024-01-04 09:05:00,110.91863654506795,29.80181431650135,196.49558465165435,96.38,8891.0,129.56,3.0,Normal latency
2024-01-04 09:10:00,109.16520869895216,14.712516035074453,194.74232378592228,76.2,9945.0,168.78,3.0,Normal latency
2024-01-04 09:15:00,107.35697943269224,21.15113901464452,194.8597998054809,118.35,7179.0,105.66,3.0,Normal latency
2024-01-04 09:20:00,105.50529515187571,22.837921715222425,192.93750149416627,141.91,12809.0,50.29,3.0,Normal latency
2024-01-04 09:25:00,103.6216775348562,16.157601377492504,183.09247007166493,126.22,12781.0,103.4,3.0,Normal latency
2024-01-04 09:30:00,101.71774847807012,19.92063317934282,182.979553827226,113.37,13405.0,60.77,3.0,Normal latency
2024-01-04 09:35:00,99.8051542753674,20.467509438259047,192.03951480847385,130.08,12599.0,75.23,3.0,Normal latency
2024-01-04 09:40:00,97.8954895210006,3.384061955427624,190.6121091355187,96.25,11681.0,143.96,3.0,Normal latency
2024-01-04 09:45:00,96.0002212966247,9.554728823742138,179.55513020055267,82.09,6479.0,181.42,3.0,Normal latency
2024-01-04 09:50:00,94.13061418677724,11.142976988601792,181.1031641895916,125.87,10252.0,134.07,3.0,Normal latency
2024-01-04 09:55:00,92.29765663622004,7.885166793035832,178.07455112732825,109.92,14824.0,153.06,3.0,Normal latency
2024-01-04 10:00:00,90.51198920623705,5.431585052707538,179.4016057040733,124.36,10305.0,123.82,3.0,Normal latency
2024-01-04 10:05:00,88.78383521412269,3.694645790807367,179.07733728634076,74.18,8504.0,163.89,8.53,Normal latency
2024-01-04 10:10:00,87.12293427745318,-4.813281762168287,175.52316382928274,62.38,6441.0,160.65,13.35,Normal latency
2024-01-04 10:15:00,85.53847922275794,-3.5079475493492027,169.37645228759936,80.7,10218.0,124.29,4.8,Normal latency
2024-01-04 10:20:00,84.03905684929148,-2.8340954566961525,169.8501143075483,117.09,16775.0,62.05,3.07,Normal latency
2024-01-04 10:25:00,82.63259292773088,-0.6128375406227745,175.71335929174413,118.93,7989.0,80.13,5.96,Normal latency
2024-01-04 10:30:00,81.32630188555939,-9.421744112113672,168.4979444205166,111.69,13926.0,92.94,7.07,Normal latency
2024-01-04 10:35:00,80.12664150503393,-2.8317452622614705,163.7437297436852,104.64,9619.0,84.86,7.89,Normal latency
2024-01-04 10:40:00,79.03927299635868,-8.4816148382872,159.55536708021168,74.41,7173.0,173.64,12.66,Normal latency
2024-01-04 10:45:00,78.06902671673106,-12.192430872588416,160.0740422835753,97.77,10536.0,166.85,7.52,Normal latency
2024-01-04 10:50:00,77.21987380530996,-9.72432640512516,160.50169038880753,77.21,9357.0,159.55,16.48,Normal latency
2024-01-04 10:55:00,76.49490393850581,-4.369224135414886,165.13946299062897,123.69,12243.0,95.5,4.88,Normal latency
2024-01-04 11:00:00,75.89630936666313,-10.18682255809135,158.85592834675845,69.62,7178.0,194.34,16.74,Normal latency
2024-01-04 11:05:00,75.4253753691544,-13.63311473565137,161.1496970653154,69.42,7401.0,192.99,12.86,Normal latency
2024-01-04 11:10:00,75.08247718673628,-14.615075944352585,158.23078097067736,59.07,5654.0,200.0,15.46,Normal latency
2024-01-04 11:15:00,74.86708347126803,-11.243825687497948,165.65002263390318,42.36,4492.0,200.0,18.1,Normal latency
2024-01-04 11:20:00,74.77776622892631,-12.415038425952902,159.13791963554976,58.46,6199.0,168.99,11.75,Normal latency
2024-01-04 11:25:00,74.81221719393186,-12.011244683998909,160.56158786764877,50.72,4888.0,175.56,14.24,Normal latency
2024-01-04 11:30:00,74.9672705129778,-15.66027172400272,161.98944553668747,41.87,4940.0,179.19,12.73,Normal latency
2024-01-04 11:35:00,75.23893159920233,-3.485377327977131,162.69114266344397,38.41,4030.0,183.7,10.34,Normal latency
2024-01-04 11:40:00,75.62241191935034,-6.698984188696106,155.86120472202697,55.65,6335.0,169.37,10.06,Normal latency
2024-01-04 11:45:00,76.11216951119113,-10.263146088218573,158.73578469385768,62.42,6532.0,182.98,5.04,Normal latency
2024-01-04 11:50:00,76.70195489505181,-10.740382031791349,161.7756641959582,42.41,4140.0,200.0,11.67,Normal latency
2024-01-04 11:55:00,77.38486208588863,-4.843896551882589,165.97924447756267,46.86,5211.0,200.0,10.65,Normal latency
2024-01-04 12:00:00,78.15338432418983,-6.901804779548918,169.24859241007698,50.56,6489.0,200.0,9.43,Normal latency
2024-01-04 12:05:00,78.99947411950063,-8.395353160889252,163.6494982175526,33.75,3432.0,200.0,14.27,Normal latency
2024-01-04 12:10:00,79.91460718635061,-1.275249173425773,164.13332810106758,87.78,7082.0,173.29,3.0,Normal latency
2024-01-04 12:15:00,80.88984979866855,-4.240054197512763,171.50764789111878,44.33,5218.0,193.69,11.23,Normal latency
2024-01-04 12:20:00,81.91592908525256,-1.3312843030254669,162.02790623710487,36.8,3071.0,200.0,13.22,Normal latency
2024-01-04 12:25:00,82.98330573529331,3.399358574356625,168.1243845873067,64.31,6108.0,138.03,3.07,Normal latency
2024-01-04 12:30:00,84.08224862748207,-7.660411740804379,169.57609392796343,52.48,4023.0,149.53,8.71,Normal latency
2024-01-04 12:35:00,85.2029107816847,-0.798690895287258,170.53758502787576,40.61,4907.0,194.63,14.29,Normal latency
2024-01-04 12:40:00,86.3354061354647,0.17982480124194,171.01945406815491,45.6,6023.0,185.06,12.64,Normal latency
2024-01-04 12:45:00,87.46988655187212,2.8012077055973768,178.40086627285362,57.63,6330.0,163.16,5.39,Normal latency
2024-01-04 12:50:00,88.5966185075696,3.847314521653726,178.89179458155033,30.99,3155.0,200.0,16.24,Normal latency
2024-01-04 12:55:00,89.70605890485947,0.7791548078407439,179.00800836788304,38.71,3878.0,200.0,20.7,Normal latency
2024-01-04 13:00:00,90.7889294386808,3.228946440982244,175.98496108815814,102.85,4390.0,155.89,5.0,Normal latency
2024-01-04 13:05:00,91.8362889933733,4.607579084298341,178.3434433603173,74.08,5646.0,163.63,14.87,Normal latency
2024-01-04 13:10:00,92.83960352260172,-0.4423268535161354,178.89487540722038,103.51,9701.0,157.41,10.96,Normal latency
2024-01-04 13:15:00,93.7908129119951,7.247963597547766,176.69088319355825,93.78,6839.0,138.75,7.6,Normal latency
2024-01-04 13:20:00,94.68239431553636,8.622786340217704,174.1806618987392,90.87,5227.0,183.48,9.64,Normal latency
2024-01-04 13:25:00,95.5074215205928,4.411417184718708,184.5934869825244,140.71,9521.0,108.44,3.23,Normal latency
2024-01-04 13:30:00,96.259619890983,7.679658638354681,184.19080661006032,116.94,13277.0,54.11,3.0,Normal latency
2024-01-04 13:35:00,96.9334164787828,13.254714990528322,176.5135382987783,124.17,15786.0,86.08,4.95,Normal latency
2024-01-04 13:40:00,97.52398494578816,8.353323394980427,183.73747056132208,111.07,9363.0,76.47,6.61,Normal latency
2024-01-04 13:45:00,98.027284949912,13.454829433889303,185.40364485022064,113.81,10055.0,79.9,3.0,Normal latency
2024-01-04 13:50:00,98.44009570915942,9.897005088719572,193.94587696014656,87.35,8380.0,118.61,4.55,Normal latency
2024-01-04 13:55:00,98.76004348423818,7.768237807966692,190.9407666403482,110.52,9788.0,137.06,3.0,Normal latency
2024-01-04 14:00:00,98.98562278126096,8.60285427579108,183.1388974121091,109.77,9880.0,158.71,3.0,Normal latency
2024-01-04 14:05:00,99.11621110279371,13.77874464900486,182.0057227632935,118.72,12025.0,76.84,3.0,Normal latency
2024-01-04 14:10:00,99.15207713734206,9.874978923690463,179.17619749432274,125.73,10404.0,107.97,3.0,Normal latency
2024-01-04 14:15:00,99.09438231689236,15.676379594500322,189.4006163672396,121.24,9964.0,91.93,3.0,Normal latency
2024-01-04 14:20:00,98.94517572238632,14.550695710235392,177.05613292227932,70.61,7451.0,166.49,6.2,Normal latency
2024-01-04 14:25:00,98.70738236441233,11.678286864764736,179.2250597388307,94.75,8102.0,109.9,3.0,Normal latency
2024-01-04 14:30:00,98.38478491755382,9.344431579131047,179.43542465829728,111.01,8752.0,91.28,3.0,Normal latency
2024-01-04 14:35:00,97.98199902876738,15.58336615028086,187.58677020883184,95.86,11130.0,115.2,3.0,Normal latency
2024-01-04 14:40:00,97.50444237300806,14.235868985670695,181.8214885842513,103.39,7011.0,131.34,3.0,Normal latency
2024-01-04 14:45:00,96.95829766509117,9.655508050435074,181.1277180552576,90.55,9286.0,105.41,3.0,Normal latency
2024-01-04 14:50:00,96.3504699028154,9.105180682488555,177.51509793171488,116.59,12594.0,109.3,3.0,Normal latency
2024-01-04 14:55:00,95.68853811682705,7.883209449827866,186.09355511191387,91.9,10379.0,159.25,3.0,Normal latency
2024-01-04 15:00:00,94.98070199573188,11.52317617179663,179.73501403838142,64.64,6153.0,176.61,5.47,Normal latency
2024-01-04 15:05:00,94.23572374446756,7.576775465647423,182.45100728799432,107.11,7182.0,149.08,3.0,Normal latency
2024-01-04 15:10:00,93.46286559808595,3.9231297276959793,182.4355804854617,113.43,15177.0,166.24,3.0,Normal latency
2024-01-04 15:15:00,92.6718234327668,6.063287104871844,183.76062261347448,96.43,5914.0,188.26,3.0,Normal latency
2024-01-04 15:20:00,91.87265694674625,5.662089071439,185.5356130274373,118.41,8747.0,140.44,3.0,Normal latency
2024-01-04 15:25:00,91.07571690551852,2.9658219941016264,180.3060768353828,110.56,10917.0,119.6,3.0,Normal latency
2024-01-04 15:30:00,90.29156997539184,8.614360867620668,177.28265897490814,84.23,6210.0,123.91,3.31,Normal latency
2024-01-04 15:35:00,89.5309216793348,4.417794677258407,179.53513614314738,126.94,14972.0,87.75,3.0,Normal latency
2024-01-04 15:40:00,88.80453801404363,3.968706135713498,178.07842583729658,60.94,6717.0,139.85,10.71,Normal latency
2024-01-04 15:45:00,88.12316631254942,0.0803280967856695,171.02675289828267,105.73,9089.0,137.65,5.08,Normal latency
2024-01-04 15:50:00,87.49745587889856,-4.635226499445145,172.1037241917263,112.45,11496.0,133.69,3.77,Normal latency
2024-01-04 15:55:00,86.93787900394408,-6.689687408017026,169.97402496721597,109.27,11649.0,101.51,6.7,Normal latency
2024-01-04 16:00:00,86.45465286530414,-4.025038601713134,174.43972991710822,52.58,8336.0,175.18,18.85,Normal latency
2024-01-04 16:05:00,86.05766300486603,-10.323206295521132,169.05550840416433,57.75,6048.0,181.18,16.21,Normal latency
2024-01-04 16:10:00,85.75638869184354,-7.505490127707401,168.8817401481604,40.14,3019.0,197.75,20.77,Normal latency
2024-01-04 16:15:00,85.55983092940343,-3.867901979303256,174.7156667696242,47.03,6190.0,200.0,18.58,Normal latency
2024-01-04 16:20:00,85.47644351362123,-7.695457013390615,173.93347775443135,40.85,3528.0,200.0,18.06,Normal latency
2024-01-04 16:25:00,85.51406764113065,-5.688657703663287,175.51924631780457,58.38,4124.0,150.75,9.92,Normal latency
2024-01-04 16:30:00,85.67987054668464,-6.237027236852003,172.80317406862326,65.52,7886.0,156.11,9.84,Normal latency
2024-01-04 16:35:00,85.98028858562043,2.835379787362521,176.48289479511777,46.96,5710.0,148.61,9.58,Normal latency
2024-01-04 16:40:00,86.42097519546523,4.798635307998806,175.9627142022305,66.45,9864.0,110.67,3.74,Normal latency
2024-01-04 16:45:00,87.00675406179582,8.12505780970837,172.45971515416218,47.93,3739.0,158.63,8.15,Normal latency
2024-01-04 16:50:00,87.74157786600617,5.459660592880194,172.44818422930177,42.04,3941.0,191.3,11.17,Normal latency
2024-01-04 16:55:00,88.62849286312587,8.1330945853692,171.77636882867588,55.66,4114.0,184.05,8.09,Normal latency
2024-01-04 17:00:00,89.66960956720891,10.09225999869611,176.45876363633235,48.24,4771.0,184.2,12.46,Normal latency
2024-01-04 17:05:00,90.8660797353768,7.505746417230793,171.08836630686153,62.44,7669.0,200.0,6.71,Normal latency
2024-01-04 17:10:00,92.21807981114593,8.359636776246482,174.9509795684007,38.3,4749.0,200.0,14.39,Normal latency
2024-01-04 17:15:00,93.7248009456695,2.431336252454216,176.05375661243718,49.7,5116.0,200.0,10.4,Normal latency
2024-01-04 17:20:00,95.38444565816152,5.346720331205362,182.60439902850624,52.37,6164.0,193.27,7.35,Normal latency
2024-01-04 17:25:00,97.19423115544446,9.73506616054737,181.159722551751,55.28,4377.0,200.0,5.79,Normal latency
2024-01-04 17:30:00,99.15039928918638,16.018415973985565,183.3047657146581,52.5,5263.0,192.17,5.73,Normal latency
2024-01-04 17:35:00,101.24823306081038,19.361770804151693,188.6012621807568,61.38,4717.0,136.2,3.73,Normal latency
2024-01-04 17:40:00,103.48207956441983,17.197418534150597,191.91451671813303,43.01,4420.0,184.16,12.44,Normal latency
2024-01-04 17:45:00,105.84537921603616,25.06710253767384,190.9929357221082,39.56,2944.0,167.04,10.33,Normal latency
2024-01-04 17:50:00,108.33070100486914,25.234355373772715,193.486994492862,58.29,4981.0,183.82,10.93,Normal latency
2024-01-04 17:55:00,110.92978358091368,27.843228840862807,196.88270227393505,45.27,5457.0,162.08,11.84,Normal latency
2024-01-04 18:00:00,113.6335818466559,24.933329230507784,196.95275334938984,155.82,8784.0,83.74,3.0,Normal latency
2024-01-04 18:05:00,116.4323187139728,32.142181216666664,205.8448507324657,136.86,5997.0,102.4,3.0,Normal latency
2024-01-04 18:10:00,119.31554168998912,29.81747003301118,207.39512801317832,174.52,4286.0,40.73,3.0,Normal latency
2024-01-04 18:15:00,122.27218386637996,31.006072253763502,212.9375877611089,148.31,6415.0,111.46,3.0,Normal latency
2024-01-04 18:20:00,125.29062888962363,35.094562446056095,212.4247299663462,202.09,6909.0,40.0,3.73,Normal latency
2024-01-04 18:25:00,128.3587794646218,40.56184179454551,214.58592597383785,127.45,5676.0,128.35,3.0,Normal latency
2024-01-04 18:30:00,131.46412888926548,43.6505133640528,215.1502538075736,147.67,8926.0,82.85,3.0,Normal latency
2024-01-04 18:35:00,134.59383514651216,48.242211852666365,219.550273300596,714.84,31670.0,40.0,3.0,The latency is high (714.84ms) likely due to high request count (31670.0) and low bandwidth (40.0 Mbps) compared to typical levels.
2024-01-04 18:40:00,137.7347970123462,45.02672862707903,214.94381978736624,334.37,15630.0,20.0,13.0,"The latency is high (334.37ms) likely because the request count is high (15630.0), the bandwidth is low (20.0 Mbps)."
